ID	station	lon	lat	elevation	EGM08	EGM96	satellite				
0000000009859	R_TEREK_TEREK_KM0414	44.29	43.7	158.1	7.36	6.12	SENTINEL3B				
0000000004684	R_DANUBE_MURES_KM1633	21.81	46.09	131.5	43.36	42.3	SENTINEL3B				
0000000011707	R_VOLGA_KHURDUN-ERIK_KM0201	47.59	46.26	-24	-4.7	-5.05	SENTINEL3A				
0000000004676	R_DANUBE_MURES_KM1656	22	46.09	138.8	43.42	42.28	SENTINEL3A				
0000000009772	R_CHU_CHU_KM0160	69.24	44.83	186.6	-40.97	-40.9	SENTINEL3A				
0000000012897	R_VOLGA_KOSHEVANKA_KM0032	48.51	46.22	-24.5	-6.86	-7.31	SENTINEL3A				
0000000004679	R_DANUBE_MURES_KM1689	22.24	46	151.1	43.56	42.28	SENTINEL3A				
0000000011816	R_VOLGA_R-ASHULUK_KM0284	47.48	47.15	-21	-7.17	-7.53	SENTINEL3B				
0000000004680	R_DANUBE_MURES_KM1747	22.68	45.93	173.5	43.48	42.33	SENTINEL3B				
0000000004677	R_DANUBE_MURES_KM1781	23.02	45.87	188.3	43.18	42.31	SENTINEL3A				
0000000011953	R_VOLGA_VOLGA_KM0184	48.02	46.53	-24.7	-6.36	-6.78	SENTINEL3A				
0000000004674	R_DANUBE_MURES_KM1793	23.12	45.86	194.7	43.14	42.3	SENTINEL3A				
0000000011643	R_VOLGA_VOLGA_KM0205	47.89	46.67	-24.7	-6.43	-6.8	SENTINEL3A				
0000000009769	R_CHU_CHU_KM0195	69.53	44.95	195.6	-41.44	-41.41	SENTINEL3A				
0000000005198	R_DON_UDI_KM1061	36.37	49.8	87.3	13.89	13.76	SENTINEL3A				
0000000009631	R_KAL-MIUS_KAL-MIUS_KM0059	37.86	47.35	32.7	16.2	16.3	SENTINEL3B				
0000000009632	R_KAL-MIUS_KAL-MIUS_KM0066	37.85	47.38	33.9	16.29	16.35	SENTINEL3B				
0000000006170	R_KIZILIMAK_KIZILIRMAK_KM0208	34.56	41.11	327.4	34.36	31.13	SENTINEL3B				
0000000009620	R_IRGIZ_IRGIZ_KM0377	60.21	48.73	133.4	-22.35	-22.9	SENTINEL3A				
0000000011934	R_VOLGA_VOLGA_KM0265	47.52	47	-21.7	-6.68	-7.02	JASON2				
0000000011994	R_VOLGA_VOLGA_KM0273	47.43	47.03	-21.7	-6.51	-6.86	SENTINEL3B				
0000000009627	R_IRGIZ_TURGAI_KM0343	62.43	48.99	77.5	-27.4	-27.58	SENTINEL3B				
0000000011986	R_VOLGA_VOLGA_KM0287	47.31	47.11	-21.5	-6.58	-6.87	SENTINEL3B				
0000000006169	R_KIZILIMAK_KIZILIRMAK_KM0365	34.3	40.51	523.2	34.35	33.8	SENTINEL3A				
0000000011967	R_VOLGA_VOLGA_KM0321	47.08	47.33	-21.5	-6.84	-7.02	SENTINEL3A				
0000000006166	R_KIZILIMAK_KIZILIRMAK_KM0366	34.29	40.51	523.2	34.35	33.81	SENTINEL3A				
0000000006213	R_KUBAN_BELAIA_KM0318	39.64	45.04	46	12.36	12.45	SENTINEL3A				
0000000011990	R_VOLGA_VOLGA_KM0366	46.72	47.58	-19.3	-6.05	-6.52	SENTINEL3B				
0000000011944	R_VOLGA_VOLGA_KM0377	46.64	47.66	-18.8	-5.94	-6.43	SENTINEL3A				
0000000006220	R_KUBAN_KUBAN_KM0069	37.8	45.12	3.5	13.42	13.92	SENTINEL3A				
0000000006228	R_KUBAN_KUBAN_KM0070	37.8	45.12	3.5	13.41	13.91	SENTINEL3B				
0000000009628	R_IRGIZ_UL-KAIAK_KM0337	62.26	48.95	75.4	-27.21	-27.25	SENTINEL3B				
0000000009881	R_KAZAKHSTAN-44-BASIN_KAZAKHSTAN-44-BASIN_KM0001	69.63	43.94	303.3	-41.09	-40.57	SENTINEL3B				
0000000006222	R_KUBAN_KUBAN_KM0124	38.25	45.17	6.8	12.14	12.89	SENTINEL3A				
0000000006221	R_KUBAN_KUBAN_KM0181	38.72	45.06	12.8	12.16	12.72	SENTINEL3A				
0000000006229	R_KUBAN_KUBAN_KM0189	38.77	45.05	13.9	12.18	12.69	SENTINEL3B				
0000000006230	R_KUBAN_KUBAN_KM0195	38.78	45.01	14.5	12.29	12.81	SENTINEL3B				
0000000006225	R_KUBAN_KUBAN_KM0306	39.64	45.21	35.2	12.1	12.17	SENTINEL3B				
0000000006231	R_KUBAN_LABA_KM0316	39.69	45.16	37	12.16	12.26	SENTINEL3A				
0000000004682	R_DANUBE_MURES_KM1837	23.44	45.99	211.7	42.67	42.05	SENTINEL3B				
0000000011947	R_VOLGA_VOLGA_KM0391	46.57	47.76	-18.8	-5.94	-6.38	SENTINEL3A				
0000000006233	R_KUBAN_PSHISH_KM0300	39.6	44.92	53.2	12.68	12.85	SENTINEL3A				
0000000004685	R_DANUBE_OLT_KM0658	24.75	43.78	27.5	40.22	39.2	JASON2				
0000000011960	R_VOLGA_VOLGA_KM0414	46.36	47.82	-18.8	-5.46	-5.77	SENTINEL3A				
0000000009630	R_MIUS_KRINKA_KM0228	38.41	47.86	61.7	15.55	15.43	SENTINEL3B				
0000000011933	R_VOLGA_VOLGA_KM0488	45.98	48.27	-14.3	-5.19	-5.12	JASON2				
0000000009670	R_PROTOKA_PROTOKA_KM0069	38.06	45.69	1.2	12.23	12.36	SENTINEL3A				
0000000011984	R_VOLGA_VOLGA_KM0498	45.88	48.32	-14.3	-4.96	-4.95	SENTINEL3B				
0000000009669	R_PROTOKA_PROTOKA_KM0079	38.02	45.68	1.2	12.23	12.35	SENTINEL3A				
0000000011955	R_VOLGA_VOLGA_KM0519	45.66	48.41	-14	-4.58	-4.65	SENTINEL3A				
0000000010619	R_SAKARYA_SAKARYA-NEHRI_KM0082	30.46	40.82	26.7	36.46	36.52	SENTINEL3A				
0000000011939	R_VOLGA_VOLGA_KM0546	45.37	48.41	-13.8	-4.06	-4.27	SENTINEL3A				
0000000010616	R_SAKARYA_SAKARYA-NEHRI_KM0177	30.03	40.36	86.8	37.98	37.23	SENTINEL3B				
0000000011981	R_VOLGA_VOLGA_KM0588	44.89	48.48	-9.8	-2.9	-2.99	SENTINEL3B				
0000000010614	R_SAKARYA_SAKARYA-NEHRI_KM0283	30.71	40.05	212.1	38.27	38.33	SENTINEL3A				
0000000004687	R_DANUBE_OLT_KM0660	24.74	43.79	28.5	40.22	39.21	SENTINEL3A				
0000000011949	R_VOLGA_VOLGA_KM0598	44.76	48.49	-8.8	-2.37	-2.46	SENTINEL3A				
0000000010617	R_SAKARYA_SAKARYA-NEHRI_KM0309	30.87	40.06	265.6	38.17	38.45	SENTINEL3B				
0000000004688	R_DANUBE_OLT_KM0814	24.29	45	199.5	37.37	37.62	SENTINEL3A				
0000000011932	R_VOLGA_VOLGA-TRIB-03_KM0530	45.62	48.32	-1.4	-4.56	-4.62	SENTINEL3A				
0000000009664	R_SALGIR_SALGIR_KM0120	34.85	45.52	11.5	20.26	20.55	SENTINEL3B				
0000000004689	R_DANUBE_OLT_KM0971	24.9	45.85	420	40.24	39.95	SENTINEL3A				
0000000009637	R_YEYA_EIA_KM0212	40.13	46.31	24.5	10.64	10.83	SENTINEL3A				
0000000010951	R_SOUTHERN-BUG_GIRS-KII-TIKICH_KM0390	30.49	49.03	145	27.31	27.29	SENTINEL3B				
0000000010953	R_SOUTHERN-BUG_INGUL_KM0118	32.25	47.37	6.2	25.66	25.29	SENTINEL3B				
0000000009752	R_SARYSU_SARYSU-TRIB-02_KM0404	68.19	47.52	292.6	-35.9	-36.46	SENTINEL3A				
0000000010952	R_SOUTHERN-BUG_INGUL_KM0238	32.4	48.01	62.7	24.92	24.48	SENTINEL3A				
0000000010973	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0039	31.9	47.08	1.3	25.78	25.63	SENTINEL3A				
0000000010961	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0083	31.66	47.34	1.3	26.36	26.29	SENTINEL3B				
0000000010971	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0127	31.28	47.56	3.4	27.54	27.29	SENTINEL3A				
0000000010966	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0132	31.23	47.58	3.4	27.73	27.44	SENTINEL3B				
0000000010967	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0178	31.12	47.84	27	28.07	27.81	SENTINEL3B				
0000000010968	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0185	31.1	47.9	33.2	28.08	27.87	SENTINEL3B				
0000000010970	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0255	30.57	48.11	79.3	29.29	29.05	SENTINEL3A				
0000000004686	R_DANUBE_OLT_KM0979	24.99	45.85	424	40.01	39.74	SENTINEL3A				
0000000004690	R_DANUBE_OLT_KM1150	25.82	45.89	525.9	37.82	37.8	SENTINEL3A				
0000000010957	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0262	30.53	48.15	81.8	29.35	29.09	SENTINEL3A				
0000000010960	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0300	30.12	48.14	89	29.66	29.63	SENTINEL3B				
0000000010964	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0306	30.06	48.15	91.4	29.71	29.7	SENTINEL3B				
0000000010969	R_SOUTHERN-BUG_SINIUKHA_KM0306	30.78	48.65	98.5	27.89	27.47	SENTINEL3B				
0000000004691	R_DANUBE_PRAHOVA_KM0500	26.45	44.76	63.2	33.46	33.33	SENTINEL3A				
0000000004692	R_DANUBE_PRAHOVA_KM0543	26.23	44.81	81.7	33.47	33.6	SENTINEL3A				
0000000009755	R_SARYSU_SARYSU-TRIB-02_KM0446	68.61	47.62	308.2	-36.15	-36.71	SENTINEL3B				
0000000009915	R_YESILIRMAK_KELKIT-CAYI_KM0289	37.95	40.25	687.4	32.62	28.34	SENTINEL3A				
0000000004701	R_DANUBE_PRUT_KM0411	28.17	46.79	21	32.04	32.27	SENTINEL3A				
0000000009916	R_YESILIRMAK_YESILIRMAK_KM0332	36.57	40.33	601.4	33.51	29.53	SENTINEL3B				
0000000009638	R_YEYA_EIA_KM0001	38.6	46.67	0	13.04	13.53	SENTINEL3A				
0000000009634	R_YEYA_EIA_KM0018	38.71	46.68	1.2	12.95	13.36	JASON2				
0000000009639	R_YEYA_EIA_KM0066	39.1	46.6	2.8	12.3	12.44	SENTINEL3B				
0000000009636	R_YEYA_EIA_KM0092	39.32	46.62	6.3	12.02	12.16	SENTINEL3A				
0000000009635	R_YEYA_EIA_KM0126	39.57	46.6	9.8	11.76	11.83	SENTINEL3A				
0000000009640	R_YEYA_EIA_KM0161	39.71	46.42	16.8	11.36	11.42	SENTINEL3B				
0000000009641	R_YEYA_SOSYKA_KM0090	39.19	46.51	6	12.04	12.11	SENTINEL3A				
0000000004698	R_DANUBE_PRUT_KM0508	27.84	47.13	32.4	32.36	32.66	SENTINEL3B				
0000000004696	R_DANUBE_PRUT_KM0591	27.57	47.38	44.7	32.58	32.79	SENTINEL3B				
0000000004700	R_DANUBE_PRUT_KM0617	27.51	47.49	47.2	32.72	32.87	SENTINEL3A				
0000000004694	R_DANUBE_PRUT_KM0783	26.87	48.21	102.2	33.52	33.92	SENTINEL3A				
0000000004699	R_DANUBE_PRUT_KM0799	26.74	48.25	105.7	33.61	33.92	SENTINEL3A				
0000000004697	R_DANUBE_PRUT_KM0846	26.4	48.19	122.9	33.63	33.85	SENTINEL3B				
0000000004695	R_DANUBE_PRUT_KM0861	26.3	48.2	128.5	33.54	33.8	SENTINEL3B				
0000000004693	R_DANUBE_PRUT_KM0911	25.77	48.35	173.7	33.06	33.38	SENTINEL3A				
0000000004703	R_DANUBE_ROSITSA_KM0691	25.41	43.22	87	40.92	39.67	SENTINEL3B				
0000000004723	R_DANUBE_SAVA_KM1235	20.38	44.79	70.8	44.36	43.56	SENTINEL3B				
0000000004718	R_DANUBE_SAVA_KM1266	20.2	44.69	70.8	44.44	43.81	SENTINEL3B				
0000000004729	R_DANUBE_SIRET_KM0211	27.87	45.42	6.8	31.57	31.51	SENTINEL3A				
0000000004731	R_DANUBE_SIRET_KM0250	27.66	45.5	11	31.23	31.05	SENTINEL3A				
0000000004728	R_DANUBE_SIRET_KM0266	27.56	45.54	11.6	31.08	30.91	JASON2				
0000000004733	R_DANUBE_SIRET_KM0321	27.32	45.83	44.4	31.08	31.11	SENTINEL3B				
0000000004730	R_DANUBE_SIRET_KM0394	27.05	46.33	121.5	32.93	32.7	SENTINEL3A				
0000000004732	R_DANUBE_SIRET_KM0417	26.98	46.51	141	33.42	33.09	SENTINEL3B				
0000000004738	R_DANUBE_SOMES_KM1990	22.55	47.92	115	39.02	39.24	SENTINEL3B				
0000000004737	R_DANUBE_SOMES_KM2007	22.7	47.85	119.4	39.06	39.09	SENTINEL3B				
0000000004734	R_DANUBE_SOMES_KM2020	22.81	47.8	124.2	39.12	39.01	JASON2				
0000000004736	R_DANUBE_SOMES_KM2032	22.95	47.78	126.5	39.11	38.87	SENTINEL3A				
0000000004735	R_DANUBE_SOMES_KM2070	23.22	47.74	137.4	39.18	38.76	SENTINEL3A				
0000000004575	R_DANUBE_TISA_KM1273	20.28	45.16	72.6	44.11	43.58	JASON3				
0000000004744	R_DANUBE_TISA_KM1433	20.1	46.18	76.4	43.32	43.45	SENTINEL3A				
0000000012773	R_DANUBE_TISA_KM2079	23.06	48.11	131.2	38.5	38.56	SENTINEL3A				
0000000012772	R_DANUBE_TISA_KM2103	23.2	48.17	147.4	38.3	38.47	JASON2				
0000000004743	R_DANUBE_TISZA_KM1617	20.29	47.22	82.7	42.15	42.43	JASON2				
0000000004749	R_DANUBE_TISZA_KM1629	20.41	47.26	82.9	42.04	42.33	SENTINEL3B				
0000000004750	R_DANUBE_TISZA_KM1645	20.44	47.35	84.5	41.96	42.24	SENTINEL3B				
0000000004747	R_DANUBE_TISZA_KM1720	20.9	47.68	88.2	41.13	41.53	SENTINEL3B				
0000000004745	R_DANUBE_TISZA_KM1779	21.23	48.03	89.4	40.54	40.93	SENTINEL3A				
0000000004748	R_DANUBE_TISZA_KM1838	21.63	48.18	94.4	39.88	40.26	SENTINEL3B				
0000000004751	R_DANUBE_TISZA_KM1846	21.72	48.19	94.8	39.72	40.13	SENTINEL3B				
0000000012734	R_ARAL-DRAINAGE_SYRDARYA_KM1741	70.43	40.49	350	-46.38	-46.72	ENVISAT				
0000000004746	R_DANUBE_TISZA_KM1879	22.04	48.31	100	39.27	39.61	SENTINEL3A				
0000000009696	R_BALKHASH_ILI_KM0166	74.61	45.49	348	-46.71	-45.63	SENTINEL3A				
0000000009711	R_BALKHASH_ILI_KM0231	75.15	45.26	360.7	-47.48	-47.18	SENTINEL3B				
0000000009708	R_BALKHASH_ILI_KM0296	75.63	45.01	374.8	-48.22	-47.84	SENTINEL3B				
0000000009698	R_BALKHASH_ILI_KM0305	75.73	44.99	376.3	-48.29	-47.99	SENTINEL3A				
0000000009671	R_BALKHASH_ILI_KM0319	75.84	44.92	378.3	-48.33	-48.23	ENVISAT				
0000000009695	R_BALKHASH_ILI_KM0339	76.03	44.84	386	-48.46	-48.58	SENTINEL3A				
0000000009712	R_BALKHASH_ILI_KM0361	76.26	44.8	390.8	-48.63	-48.9	SENTINEL3B				
0000000009710	R_BALKHASH_ILI_KM0383	76.44	44.68	399.4	-48.46	-48.79	SENTINEL3B				
0000000009675	R_BALKHASH_ILI_KM0391	76.52	44.65	402.8	-48.36	-48.67	JASON2				
0000000009684	R_BALKHASH_ILI_KM0392	76.52	44.65	402.8	-48.36	-48.67	JASON2				
0000000009676	R_BALKHASH_ILI_KM0397	76.57	44.63	402.8	-48.33	-48.61	JASON2				
0000000009685	R_BALKHASH_ILI_KM0398	76.58	44.62	403.5	-48.3	-48.57	JASON2				
0000000004763	R_DANUBE_VELIKA-MORAVA_KM1240	21.13	44.28	91.5	44.54	43.34	SENTINEL3B				
0000000004764	R_DANUBE_VELIKA-MORAVA_KM1339	21.39	43.72	128.5	44.98	43.96	SENTINEL3A				
0000000004871	R_DNIEPR_GORYN-TRIB-03_KM1862	27.49	49.78	254.7	31.93	32.3	SENTINEL3B				
0000000009677	R_BALKHASH_ILI_KM0408	76.63	44.56	408	-48.07	-48.29	JASON2				
0000000005046	R_DNIESTR_DNISTER_KM0558	28.14	48.26	52.9	32.09	32.63	SENTINEL3B				
0000000005051	R_DNIESTR_DNISTER_KM0592	27.88	48.38	58.6	32.53	33.03	SENTINEL3A				
0000000009686	R_BALKHASH_ILI_KM0409	76.63	44.55	408	-48.05	-48.26	JASON2				
0000000005038	R_DNIESTR_DNISTER_KM0620	27.59	48.47	66.9	32.82	33.42	SENTINEL3A				
0000000009697	R_BALKHASH_ILI_KM0454	76.76	44.26	421.7	-46.9	-47.03	SENTINEL3A				
0000000005034	R_DNIESTR_DNISTER_KM0749	26.62	48.54	118.7	33.45	33.77	SENTINEL3A				
0000000009699	R_BALKHASH_ILI_KM0485	76.98	44.13	430.3	-46.44	-46.8	SENTINEL3A				
0000000005035	R_DNIESTR_DNISTER_KM0767	26.64	48.5	118.7	33.48	33.8	SENTINEL3A				
0000000009700	R_BALKHASH_ILI_KM0489	76.99	44.1	432.3	-46.38	-46.8	SENTINEL3A				
0000000009701	R_BALKHASH_ILI_KM0507	77.04	43.96	443.7	-46.28	-46.91	SENTINEL3A				
0000000005047	R_DNIESTR_DNISTER_KM0785	26.53	48.5	118.7	33.48	33.75	SENTINEL3B				
0000000009689	R_BALKHASH_ILI_KM0639	78.47	43.85	478.8	-47.63	-48.15	SENTINEL3A				
0000000005043	R_DNIESTR_DNISTER_KM0832	26.12	48.62	126.5	32.95	33.45	SENTINEL3B				
0000000009703	R_BALKHASH_ILI_KM0640	78.48	43.85	478.8	-47.65	-48.17	SENTINEL3B				
0000000005039	R_DNIESTR_DNISTER_KM0833	26.11	48.62	126.5	32.94	33.45	SENTINEL3A				
0000000009687	R_BALKHASH_ILI_KM0656	78.66	43.83	481	-47.88	-48.51	JASON3				
0000000005040	R_DNIESTR_DNISTER_KM0846	26.08	48.55	131.1	32.98	33.43	SENTINEL3A				
0000000009678	R_BALKHASH_ILI_KM0657	78.66	43.83	481.1	-47.88	-48.52	JASON2				
0000000005045	R_DNIESTR_DNISTER_KM0906	25.66	48.67	149.2	32.71	33.07	SENTINEL3B				
0000000009702	R_BALKHASH_ILI_KM0682	78.94	43.85	487.4	-48.33	-49.16	SENTINEL3B				
0000000005032	R_DNIESTR_DNISTER_KM0908	25.63	48.67	149.2	32.69	33.04	SENTINEL3A				
0000000009691	R_BALKHASH_ILI_KM0683	78.95	43.85	487.4	-48.35	-49.19	SENTINEL3A				
0000000005031	R_DNIESTR_DNISTER_KM0926	25.59	48.77	157.1	32.69	33.04	SENTINEL3A				
0000000009705	R_BALKHASH_ILI_KM0728	79.39	43.92	497.5	-49.33	-49.95	SENTINEL3B				
0000000005036	R_DNIESTR_DNISTER_KM0974	25.25	48.79	174.2	32.33	32.67	SENTINEL3A				
0000000009690	R_BALKHASH_ILI_KM0733	79.44	43.94	498.4	-49.45	-49.89	SENTINEL3A				
0000000009673	R_BALKHASH_ILI_KM0769	79.77	43.88	507.1	-50.17	-50.11	ENVISAT				
0000000005037	R_DNIESTR_DNISTER_KM0991	25.28	48.86	180.4	32.38	32.74	SENTINEL3A				
0000000009704	R_BALKHASH_ILI_KM0780	79.87	43.83	510.2	-50.16	-50.08	SENTINEL3B				
0000000005042	R_DNIESTR_DNISTER_KM1042	25.03	48.98	196.6	32.11	32.5	SENTINEL3B				
0000000009693	R_BALKHASH_ILI_KM0783	79.9	43.83	510.3	-50.23	-50.06	SENTINEL3A				
0000000005044	R_DNIESTR_DNISTER_KM1061	24.88	49.04	204.3	31.93	32.33	SENTINEL3B				
0000000009715	R_BALKHASH_R-NARYN_KM0137	74.48	45.81	343.8	-46.17	-44.88	SENTINEL3A				
0000000005033	R_DNIESTR_DNISTER_KM1107	24.5	49.22	226.4	31.55	31.87	SENTINEL3A				
0000000009714	R_BALKHASH_R-NARYN_KM0143	74.53	45.81	344.9	-46.25	-45.01	SENTINEL3A				
0000000009763	R_CHU_CHUI_KM0804	74.08	43.34	518	-43.8	-44.1	SENTINEL3B				
0000000009761	R_CHU_CHUI_KM0872	74.48	43.15	573.3	-43.42	-43.44	SENTINEL3A				
0000000005041	R_DNIESTR_DNISTER_KM1111	24.46	49.23	226.8	31.52	31.83	SENTINEL3A				
0000000005053	R_DNIESTR_NISTRU_KM0117	29.72	46.67	4.2	29.39	29.4	SENTINEL3B				
0000000005054	R_DNIESTR_NISTRU_KM0144	29.67	46.8	6.1	29.36	29.4	SENTINEL3B				
0000000005049	R_DNIESTR_NISTRU_KM0257	29.25	47.16	13.3	30.03	30.19	SENTINEL3A				
0000000005050	R_DNIESTR_NISTRU_KM0289	29.09	47.09	13.4	30.44	30.62	SENTINEL3A				
0000000005052	R_DNIESTR_NISTRU_KM0444	28.67	48.03	29.3	31.4	31.68	SENTINEL3A				
0000000005055	R_DNIESTR_NISTRU_KM0541	28.28	48.23	49.8	31.89	32.42	SENTINEL3B				
0000000009762	R_CHU_CHUI_KM0879	74.54	43.13	582.8	-43.33	-43.34	SENTINEL3A				
0000000005056	R_DNIESTR_RAUT_KM0331	29.01	47.29	19.5	30.57	30.78	SENTINEL3A				
0000000005057	R_DNIESTR_SERET_KM0960	25.8	48.99	213.8	32.99	33.42	SENTINEL3B				
0000000009771	R_CHU_CHU_KM0296	70.44	44.89	231.6	-43.06	-42.77	SENTINEL3A				
0000000009775	R_CHU_CHU_KM0315	70.64	44.87	238.5	-43.22	-42.97	SENTINEL3B				
0000000009781	R_CHU_CHU_KM0343	70.9	44.87	247.6	-43.54	-43.21	SENTINEL3B				
0000000009764	R_CHU_CHU_KM0362	71.1	44.85	256.3	-43.75	-43.38	SENTINEL3A				
0000000009773	R_CHU_CHU_KM0389	71.33	44.76	267.2	-44	-43.64	SENTINEL3A				
0000000009776	R_CHU_CHU_KM0420	71.63	44.66	278	-44.24	-43.87	SENTINEL3B				
0000000009766	R_CHU_CHU_KM0464	72.1	44.71	293.1	-44.33	-43.86	SENTINEL3A				
0000000005058	R_DNIESTR_STRII_KM1195	23.85	49.24	296.4	31.76	32.26	JASON2				
0000000009935	R_EVROS_ARDA_KM0182	26.43	41.64	39.9	40.21	40.09	SENTINEL3A				
0000000009774	R_CHU_CHU_KM0484	72.23	44.66	299.7	-44.42	-43.89	SENTINEL3A				
0000000009937	R_EVROS_ARDA_KM0203	26.24	41.58	49.5	40.67	40.3	SENTINEL3A				
0000000009938	R_EVROS_ARDA_KM0243	25.96	41.64	118.8	41.1	40.4	SENTINEL3B				
0000000009939	R_EVROS_ARDA_KM0265	25.8	41.65	135.5	41.4	40.52	SENTINEL3B				
0000000009936	R_EVROS_ARDA_KM0300	25.5	41.63	219.2	41.92	40.99	SENTINEL3A				
0000000009942	R_EVROS_EBROS_KM0029	26.23	40.86	3.5	40.27	40.26	SENTINEL3B				
0000000009765	R_CHU_CHU_KM0595	73.02	44.29	353.4	-44.54	-44.22	SENTINEL3A				
0000000009940	R_EVROS_EBROS_KM0121	26.54	41.34	19.3	39.94	40.1	SENTINEL3A				
0000000009941	R_EVROS_EBROS_KM0130	26.62	41.34	20.3	39.72	39.99	SENTINEL3B				
0000000009944	R_EVROS_ERGENE-NEHRI_KM0093	26.58	41.22	8.7	39.72	40.01	SENTINEL3B				
0000000009943	R_EVROS_ERGENE-NEHRI_KM0094	26.58	41.22	8.7	39.72	40.01	SENTINEL3A				
0000000009767	R_CHU_CHU_KM0723	73.76	43.76	446	-44.33	-44.24	SENTINEL3A				
0000000009950	R_EVROS_MARITSA_KM0251	25.9	41.96	73.2	40.94	39.88	SENTINEL3B				
0000000009541	R_NURA_NURA_KM0623	71.96	49.66	431.9	-35.31	-35.33	SENTINEL3A				
0000000009949	R_EVROS_MARITSA_KM0264	25.83	42.03	79.2	40.95	39.84	SENTINEL3B				
0000000009542	R_NURA_NURA_KM0667	72.34	49.84	449.1	-34.95	-35.14	SENTINEL3B				
0000000009947	R_EVROS_MARITSA_KM0299	25.48	42.08	103.3	41.24	40.13	SENTINEL3A				
0000000009946	R_EVROS_MARITSA_KM0313	25.34	42.11	112.9	41.38	40.29	SENTINEL3A				
0000000009948	R_EVROS_MARITSA_KM0364	24.85	42.15	151.5	42.21	40.92	SENTINEL3B				
0000000009945	R_EVROS_MARITSA_KM0409	24.39	42.15	193.9	43.1	41.98	SENTINEL3A				
0000000009927	R_NESTOS_NESTOS_KM0115	24.28	41.32	363.2	43.03	42.91	SENTINEL3A				
0000000009928	R_NESTOS_NESTOS_KM0124	24.2	41.35	363.9	43.18	43.04	SENTINEL3B				
0000000009877	R_PROVADIISKA-REKA_PROVADIISKA-REKA_KM0016	27.76	43.19	0.8	36.9	36.45	SENTINEL3A				
0000000009876	R_PROVADIISKA-REKA_PROVADIISKA-REKA_KM0017	27.74	43.19	0.8	36.98	36.49	SENTINEL3A				
0000000009953	R_SIMAV-CAYI_NILUFER-CAYI_KM0068	28.77	40.27	46.1	38.58	37.93	SENTINEL3A				
0000000010954	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0350	29.75	48.37	133.5	29.79	30.01	SENTINEL3A				
0000000010972	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0386	29.44	48.5	140.4	30.2	30.46	SENTINEL3A				
0000000010959	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0397	29.36	48.56	152.1	30.33	30.58	SENTINEL3B				
0000000010958	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0466	29.01	48.85	177.7	30.69	30.89	SENTINEL3A				
0000000010962	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0487	28.82	48.85	188.9	30.98	31.27	SENTINEL3B				
0000000010965	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0534	28.62	49.02	216.6	31.38	31.5	SENTINEL3B				
0000000010956	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0631	28.35	49.47	234.4	31.53	31.75	SENTINEL3A				
0000000010955	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0656	28.08	49.51	239.9	31.79	32.19	SENTINEL3A				
0000000010963	R_SOUTHERN-BUG_PIVDENNII-BUG_KM0674	27.91	49.56	245	31.87	32.37	SENTINEL3B				
0000000009934	R_STRUMONAS_STRUMONAS_KM0029	23.69	40.94	2.3	41.92	42.56	SENTINEL3B				
0000000009933	R_STRUMONAS_STRUMONAS_KM0076	23.28	41.12	23	42.81	42.82	SENTINEL3A				
0000000009952	R_VARDAR_TSRNA-REKA_KM0316	21.42	41.15	581.3	43.75	44.19	SENTINEL3A				
0000000012141	R_WISLA_SAN_KM0876	22.41	49.81	221.2	34.3	34.66	SENTINEL3B				
0000000012135	R_WISLA_SAN_KM0887	22.34	49.8	229.5	34.46	34.86	SENTINEL3A				
0000000012178	R_WISLA_ZAKHIDNII-BUG_KM1171	24.6	49.97	210.7	31.22	31.56	SENTINEL3B				
0000000009722	R_AAKOL_EMEL_KM0063	82.21	46.37	365.1	-52.28	-52.9	SENTINEL3B				
0000000009721	R_AAKOL_EMEL_KM0064	82.23	46.37	365.7	-52.27	-52.89	SENTINEL3A				
0000000009723	R_AAKOL_SASYKKOL_KM0162	80.48	46.68	349.1	-49.85	-50.33	SENTINEL3A				
0000000009683	R_BALKHASH_GONGNAISI_KM1091	82.58	43.57	798.2	-53.65	-53.27	SENTINEL3B				
0000000009682	R_BALKHASH_GONGNAISI_KM1125	82.81	43.54	803.7	-53.88	-52.92	SENTINEL3A				
0000000009681	R_BALKHASH_GONGNAISI_KM1160	83.03	43.52	812.9	-53.56	-52.25	SENTINEL3A				
0000000009688	R_BALKHASH_ILI_KM0819	80.12	43.79	516	-50.49	-49.89	JASON3				
